geometry,category,handle,status,bedrijfstoestand,functie,subnettype,eigenaar,beheerder,datum_aanleg,netgekoppeld,bovengronds,asset_id,feature_id
"LINESTRING (5.6169838 51.3161252, 5.6169329 51.3161151, 5.6167845 51.3160855, 5.6167748 51.3160835, 5.6167017 51.3160679, 5.6166567 51.3160560, 5.6165770 51.3160349, 5.6165769 51.3160349, 5.6165768 51.3160348, 5.6165767 51.3160348, 5.6165766 51.3160348, 5.6165766 51.3160348, 5.6165765 51.3160348, 5.6165764 51.3160348, 5.6165763 51.3160348, 5.6165762 51.3160348, 5.6165761 51.3160347, 5.6165760 51.3160347, 5.6165760 51.3160347, 5.6165759 51.3160347, 5.6165758 51.3160347, 5.6165757 51.3160347, 5.6165756 51.3160347, 5.6165750 51.3160347, 5.6165744 51.3160347, 5.6165738 51.3160347, 5.6165732 51.3160348, 5.6165726 51.3160348, 5.6165720 51.3160350, 5.6165714 51.3160351, 5.6165709 51.3160353, 5.6165703 51.3160355, 5.6165698 51.3160357, 5.6165694 51.3160360, 5.6165689 51.3160363, 5.6165685 51.3160366, 5.6165682 51.3160369, 5.6165679 51.3160372, 5.6165676 51.3160375)",LSkabel,6BDB,BESTAAND,IN BEDRIJF,,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_C7A56A0E-2547-4900-B416-238FED2A15B9
"LINESTRING (5.6165589 51.3160556, 5.6165672 51.3160382, 5.6165672 51.3160381, 5.6165672 51.3160381, 5.6165673 51.3160380, 5.6165673 51.3160380, 5.6165673 51.3160380, 5.6165673 51.3160379, 5.6165674 51.3160379, 5.6165674 51.3160378, 5.6165674 51.3160378, 5.6165674 51.3160377, 5.6165675 51.3160377, 5.6165675 51.3160377, 5.6165675 51.3160376, 5.6165676 51.3160376, 5.6165676 51.3160375, 5.6165676 51.3160375)",LSkabel,6C04,BESTAAND,IN BEDRIJF,,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_FA60E282-7302-48A6-845F-7328577697F8
"LINESTRING (5.6157051 51.3161924, 5.6157049 51.3161920, 5.6157049 51.3161917, 5.6157048 51.3161913, 5.6157049 51.3161910, 5.6157049 51.3161906, 5.6157050 51.3161903, 5.6157051 51.3161899, 5.6157053 51.3161895, 5.6157055 51.3161892, 5.6157058 51.3161889, 5.6157061 51.3161886, 5.6157064 51.3161883, 5.6157068 51.3161880, 5.6157072 51.3161877, 5.6157076 51.3161875, 5.6157080 51.3161873, 5.6158215 51.3161617, 5.6158587 51.3161533)",LSkabel,6C18,BESTAAND,IN BEDRIJF,,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_4EF2E5C1-D06A-438F-8CA2-B92CFBCE6EE2
"LINESTRING (5.6161356 51.3158805, 5.6161712 51.3158982, 5.6161865 51.3159058, 5.6162319 51.3159284, 5.6162851 51.3159550, 5.6163059 51.3159653, 5.6163386 51.3159724, 5.6163909 51.3159838, 5.6164034 51.3159865, 5.6164613 51.3159991, 5.6165259 51.3160132, 5.6165644 51.3160216, 5.6165652 51.3160218, 5.6165659 51.3160220, 5.6165667 51.3160223, 5.6165673 51.3160226, 5.6165680 51.3160230, 5.6165686 51.3160234, 5.6165692 51.3160239, 5.6165697 51.3160244, 5.6165701 51.3160249, 5.6165704 51.3160254, 5.6165707 51.3160259, 5.6165709 51.3160265, 5.6165711 51.3160271, 5.6165711 51.3160276, 5.6165711 51.3160281, 5.6165709 51.3160286, 5.6165676 51.3160375)",LSkabel,6C2D,BESTAAND,IN BEDRIJF,,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_09166777-205D-40C3-BB26-610D08740E36
"LINESTRING (5.6153986 51.3160283, 5.6153972 51.3160283, 5.6153872 51.3160281, 5.6153869 51.3160281, 5.6153866 51.3160281, 5.6153864 51.3160281, 5.6153861 51.3160281, 5.6153858 51.3160280, 5.6153855 51.3160280, 5.6153853 51.3160280, 5.6153850 51.3160280, 5.6153847 51.3160280, 5.6153844 51.3160280, 5.6153842 51.3160280, 5.6153839 51.3160280, 5.6153836 51.3160280, 5.6153834 51.3160279, 5.6153831 51.3160279, 5.6153828 51.3160279, 5.6153783 51.3160277, 5.6153780 51.3160277, 5.6153777 51.3160277, 5.6153774 51.3160277, 5.6153771 51.3160277, 5.6153769 51.3160277, 5.6153766 51.3160277, 5.6153763 51.3160276, 5.6153760 51.3160276, 5.6153757 51.3160276, 5.6153754 51.3160276, 5.6153751 51.3160276, 5.6153748 51.3160276, 5.6153745 51.3160276, 5.6153743 51.3160275, 5.6153740 51.3160275, 5.6153737 51.3160275, 5.6153590 51.3160266, 5.6153587 51.3160266, 5.6153584 51.3160266, 5.6153581 51.3160266, 5.6153578 51.3160265, 5.6153575 51.3160265, 5.6153571 51.3160265, 5.6153568 51.3160265, 5.6153565 51.3160264, 5.6153562 51.3160264, 5.6153558 51.3160264, 5.6153555 51.3160264, 5.6153552 51.3160264, 5.6153549 51.3160263, 5.6153546 51.3160263, 5.6153542 51.3160263, 5.6153539 51.3160263, 5.6153433 51.3160254, 5.6153430 51.3160254, 5.6153426 51.3160254, 5.6153423 51.3160254, 5.6153419 51.3160253, 5.6153416 51.3160253, 5.6153413 51.3160253, 5.6153409 51.3160252, 5.6153406 51.3160252, 5.6153402 51.3160252, 5.6153399 51.3160251, 5.6153395 51.3160251, 5.6153392 51.3160251, 5.6153388 51.3160251, 5.6153385 51.3160250, 5.6153382 51.3160250, 5.6153378 51.3160250, 5.6153054 51.3160218, 5.6151947 51.3160151, 5.6151785 51.3160141, 5.6151182 51.3160104, 5.6149258 51.3159988, 5.6149201 51.3159984, 5.6148834 51.3159962, 5.6148827 51.3159961, 5.6148821 51.3159962, 5.6148814 51.3159962, 5.6148807 51.3159963, 5.6148800 51.3159965, 5.6148794 51.3159967, 5.6148787 51.3159969, 5.6148781 51.3159972, 5.6148775 51.3159975, 5.6148771 51.3159978, 5.6148766 51.3159982, 5.6148763 51.3159986, 5.6148760 51.3159990, 5.6148758 51.3159994, 5.6148756 51.3159998, 5.6148755 51.3160002, 5.6148749 51.3160041, 5.6148742 51.3160081)",LSkabel,6C4C,BESTAAND,IN BEDRIJF,,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_65BE5B85-C159-4C79-9E4F-740281C1A5FA
"LINESTRING (5.6149581 51.3159344, 5.6149543 51.3159341, 5.6149241 51.3159324, 5.6149212 51.3159322, 5.6148755 51.3159296, 5.6148742 51.3159296, 5.6148730 51.3159295, 5.6148717 51.3159295, 5.6148704 51.3159294, 5.6148692 51.3159293, 5.6148679 51.3159291, 5.6148667 51.3159290, 5.6148654 51.3159288, 5.6148641 51.3159286, 5.6148628 51.3159284, 5.6148616 51.3159281, 5.6148603 51.3159278, 5.6148590 51.3159275, 5.6148578 51.3159272, 5.6148565 51.3159269, 5.6148552 51.3159265)",LSkabel,6CAD,BESTAAND,IN BEDRIJF,,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_28357F27-E504-4BCD-8D25-57A3E73CFF0A
"LINESTRING (5.6148552 51.3159265, 5.6148535 51.3159330, 5.6148437 51.3159942, 5.6148436 51.3159951, 5.6148435 51.3159955, 5.6148436 51.3159959, 5.6148436 51.3159964, 5.6148438 51.3159968, 5.6148440 51.3159972, 5.6148443 51.3159976, 5.6148447 51.3159980, 5.6148451 51.3159984, 5.6148456 51.3159988, 5.6148462 51.3159991, 5.6148468 51.3159994, 5.6148474 51.3159996, 5.6148480 51.3159998, 5.6148487 51.3159999, 5.6148493 51.3160000, 5.6148500 51.3160001, 5.6148601 51.3160008, 5.6148653 51.3160011, 5.6148715 51.3160015, 5.6148718 51.3160015, 5.6148721 51.3160016, 5.6148725 51.3160017, 5.6148728 51.3160018, 5.6148732 51.3160019, 5.6148735 51.3160020, 5.6148738 51.3160022, 5.6148740 51.3160024, 5.6148743 51.3160026, 5.6148745 51.3160028, 5.6148746 51.3160030, 5.6148747 51.3160032, 5.6148748 51.3160035, 5.6148749 51.3160037, 5.6148749 51.3160039, 5.6148749 51.3160041, 5.6148742 51.3160081)",LSkabel,6CC4,BESTAAND,IN BEDRIJF,LSOV,DISTRIBUTIE,Netbeheerder,Netbeheerder,1986-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_8A79EC76-3BDD-4B5C-B826-305A73AA23F0
"LINESTRING (5.6148552 51.3159265, 5.6148550 51.3159264, 5.6148548 51.3159264, 5.6148546 51.3159263, 5.6148544 51.3159262, 5.6148541 51.3159262, 5.6148539 51.3159261, 5.6148537 51.3159260, 5.6148535 51.3159260, 5.6148532 51.3159259, 5.6148530 51.3159259, 5.6148528 51.3159258, 5.6148526 51.3159257, 5.6148524 51.3159257, 5.6148521 51.3159256, 5.6148519 51.3159255, 5.6148517 51.3159255, 5.6148472 51.3159241, 5.6148430 51.3159223, 5.6148387 51.3159205, 5.6148349 51.3159183, 5.6148309 51.3159160, 5.6148276 51.3159135, 5.6148242 51.3159108, 5.6148215 51.3159079, 5.6148188 51.3159050, 5.6148168 51.3159019, 5.6148149 51.3158989, 5.6148137 51.3158956, 5.6148126 51.3158925, 5.6148122 51.3158893, 5.6148118 51.3158862, 5.6148121 51.3158831)",LSkabel,6CEE,BESTAAND,IN BEDRIJF,,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_4F1A71A2-11D0-4C76-B729-6265A54836B6
"LINESTRING (5.6155513 51.3160108, 5.6154523 51.3160475)",LSkabel,6D11,BESTAAND,IN BEDRIJF,,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_3A8CBB80-462E-403C-B2E8-7BB2A2FBC7BA
"LINESTRING (5.6103170 51.3189446, 5.6103175 51.3189433, 5.6103210 51.3189354, 5.6103245 51.3189275, 5.6103468 51.3188773, 5.6108558 51.3177294, 5.6108603 51.3177193, 5.6108639 51.3177090, 5.6108675 51.3176988, 5.6108702 51.3176884, 5.6108730 51.3176780, 5.6108748 51.3176675, 5.6108767 51.3176570, 5.6108776 51.3176464, 5.6108785 51.3176359, 5.6108786 51.3176253, 5.6108786 51.3176148, 5.6108778 51.3176042, 5.6108769 51.3175937, 5.6108751 51.3175833, 5.6108734 51.3175729, 5.6108707 51.3175625, 5.6107922 51.3172530)",LSkabel,8321,BESTAAND,IN BEDRIJF,LS,DISTRIBUTIE,Netbeheerder,Netbeheerder,1964-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_B753F1BB-AE02-4DE7-86B3-9335464EC08D
"LINESTRING (5.6174344 51.3181416, 5.6174137 51.3181412, 5.6173841 51.3181393, 5.6173470 51.3181368, 5.6173326 51.3181359, 5.6171542 51.3181240, 5.6170928 51.3181199, 5.6169967 51.3181135, 5.6169841 51.3181127, 5.6169801 51.3181124, 5.6169760 51.3181121, 5.6169720 51.3181117, 5.6169680 51.3181113, 5.6169639 51.3181108, 5.6169600 51.3181103, 5.6169560 51.3181098, 5.6169520 51.3181092, 5.6169480 51.3181085, 5.6169441 51.3181078, 5.6169402 51.3181071, 5.6169363 51.3181063, 5.6169324 51.3181055, 5.6169286 51.3181047, 5.6169247 51.3181038, 5.6169210 51.3181029, 5.6169111 51.3181004, 5.6169017 51.3180974, 5.6168921 51.3180943, 5.6168830 51.3180907, 5.6168739 51.3180871, 5.6168653 51.3180830, 5.6168567 51.3180788, 5.6168487 51.3180742, 5.6168407 51.3180696, 5.6168334 51.3180645, 5.6168262 51.3180594, 5.6168197 51.3180540, 5.6168133 51.3180486, 5.6168077 51.3180429, 5.6168022 51.3180372, 5.6167975 51.3180312)",LSkabel,6D12,BESTAAND,IN BEDRIJF,LS,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_4A027AF7-48AD-42C5-9C68-7FDD01D2FB8C
"LINESTRING (5.6100794 51.3155332, 5.6100796 51.3155339, 5.6100790 51.3155357, 5.6100780 51.3155373, 5.6100770 51.3155382, 5.6100737 51.3155410, 5.6100663 51.3155465, 5.6100574 51.3155526, 5.6100509 51.3155566, 5.6100386 51.3155634, 5.6100186 51.3155738, 5.6100073 51.3155801, 5.6100020 51.3155840, 5.6099983 51.3155875, 5.6099953 51.3155912, 5.6099929 51.3155950, 5.6099872 51.3156084, 5.6099835 51.3156195, 5.6099818 51.3156258, 5.6099779 51.3156452, 5.6099597 51.3157380, 5.6099473 51.3158015, 5.6099240 51.3159266, 5.6099076 51.3160174, 5.6098981 51.3160696, 5.6098843 51.3161357, 5.6098750 51.3161701, 5.6098634 51.3162058, 5.6098501 51.3162403, 5.6098374 51.3162690, 5.6098225 51.3163009, 5.6098003 51.3163488, 5.6097982 51.3163532, 5.6097939 51.3163625)",LSkabel,80F0,BESTAAND,IN BEDRIJF,LS,DISTRIBUTIE,Netbeheerder,Netbeheerder,2012-12-13,,Nee,{00000000-0000-0000-0000-000000000000},_EE62E647-0CDC-4198-B98A-9196CB652BD8
"LINESTRING (5.6101730 51.3156919, 5.6100417 51.3157225, 5.6100414 51.3157225, 5.6100411 51.3157226, 5.6100408 51.3157227, 5.6100405 51.3157228, 5.6100402 51.3157230, 5.6100400 51.3157231, 5.6100398 51.3157232, 5.6100396 51.3157234, 5.6100394 51.3157235, 5.6100393 51.3157237, 5.6100391 51.3157239, 5.6100390 51.3157241, 5.6100389 51.3157242, 5.6100388 51.3157244, 5.6100388 51.3157246, 5.6100387 51.3157249, 5.6100049 51.3159351, 5.6100049 51.3159354, 5.6100049 51.3159356, 5.6100048 51.3159358, 5.6100048 51.3159360, 5.6100048 51.3159363, 5.6100048 51.3159365, 5.6100048 51.3159367, 5.6100048 51.3159369, 5.6100047 51.3159372, 5.6100047 51.3159374, 5.6100047 51.3159376, 5.6100047 51.3159378, 5.6100048 51.3159380, 5.6100048 51.3159383, 5.6100048 51.3159385, 5.6100048 51.3159387, 5.6100052 51.3159431)",LSkabel,8286,BESTAAND,IN BEDRIJF,OV,DISTRIBUTIE,Netbeheerder,Netbeheerder,2001-07-05,,Nee,{00000000-0000-0000-0000-000000000000},_6D6CCB80-5103-4016-A5E6-2B0B12CC4BAC
"LINESTRING (5.6159852 51.3158484, 5.6159807 51.3158504, 5.6159557 51.3158593, 5.6159207 51.3158717, 5.6159182 51.3158725, 5.6157304 51.3159369, 5.6156724 51.3159568, 5.6156635 51.3159597, 5.6155306 51.3160035, 5.6155047 51.3160108, 5.6155043 51.3160109, 5.6155039 51.3160111, 5.6155035 51.3160112, 5.6155031 51.3160113, 5.6155027 51.3160114, 5.6155023 51.3160115, 5.6155019 51.3160116, 5.6155015 51.3160117, 5.6155011 51.3160118, 5.6155006 51.3160119, 5.6155002 51.3160120, 5.6154998 51.3160122, 5.6154994 51.3160123, 5.6154990 51.3160124, 5.6154986 51.3160125, 5.6154982 51.3160126, 5.6154679 51.3160199, 5.6154675 51.3160200, 5.6154672 51.3160201, 5.6154668 51.3160201, 5.6154665 51.3160202, 5.6154661 51.3160203, 5.6154657 51.3160204, 5.6154654 51.3160204, 5.6154650 51.3160205, 5.6154647 51.3160206, 5.6154643 51.3160207, 5.6154640 51.3160207, 5.6154636 51.3160208, 5.6154633 51.3160209, 5.6154629 51.3160210, 5.6154625 51.3160210, 5.6154622 51.3160211, 5.6154366 51.3160265, 5.6154194 51.3160281, 5.6154191 51.3160281, 5.6154189 51.3160281, 5.6154187 51.3160281, 5.6154185 51.3160281, 5.6154183 51.3160281, 5.6154181 51.3160281, 5.6154179 51.3160281, 5.6154177 51.3160281, 5.6154175 51.3160281, 5.6154173 51.3160281, 5.6154171 51.3160281, 5.6154169 51.3160282, 5.6154167 51.3160282, 5.6154165 51.3160282, 5.6154162 51.3160282, 5.6154160 51.3160282, 5.6154158 51.3160282, 5.6154156 51.3160282, 5.6154154 51.3160282, 5.6154152 51.3160282, 5.6154150 51.3160282, 5.6154147 51.3160282, 5.6154145 51.3160282, 5.6154143 51.3160282, 5.6154141 51.3160282, 5.6154139 51.3160282, 5.6154137 51.3160283, 5.6154134 51.3160283, 5.6154132 51.3160283, 5.6154130 51.3160283, 5.6154128 51.3160283, 5.6154126 51.3160283, 5.6154053 51.3160284, 5.6154051 51.3160284, 5.6154049 51.3160284, 5.6154046 51.3160284, 5.6154044 51.3160284, 5.6154041 51.3160284, 5.6154039 51.3160284, 5.6154037 51.3160284, 5.6154034 51.3160284, 5.6154032 51.3160284, 5.6154030 51.3160284, 5.6154027 51.3160284, 5.6154025 51.3160284, 5.6154022 51.3160284, 5.6154020 51.3160284, 5.6154018 51.3160284, 5.6154015 51.3160284, 5.6153986 51.3160283)",LSkabel,6D3D,BESTAAND,IN BEDRIJF,,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_293A527F-0F4A-4382-AAD3-0BA86368BCD0
"LINESTRING (5.6174435 51.3170002, 5.6174435 51.3169968, 5.6174435 51.3169966, 5.6174435 51.3169965, 5.6174435 51.3169963, 5.6174435 51.3169961, 5.6174434 51.3169959, 5.6174434 51.3169958, 5.6174434 51.3169956, 5.6174434 51.3169954, 5.6174434 51.3169952, 5.6174433 51.3169951, 5.6174433 51.3169949, 5.6174433 51.3169947, 5.6174433 51.3169945, 5.6174432 51.3169943, 5.6174432 51.3169942, 5.6174432 51.3169940, 5.6174431 51.3169938, 5.6174431 51.3169936, 5.6174431 51.3169935, 5.6174431 51.3169933, 5.6174430 51.3169931, 5.6174430 51.3169929, 5.6174430 51.3169928, 5.6174429 51.3169926, 5.6174429 51.3169924, 5.6174429 51.3169923, 5.6174428 51.3169921, 5.6174428 51.3169919, 5.6174428 51.3169917, 5.6174427 51.3169916, 5.6174427 51.3169914, 5.6174427 51.3169912, 5.6174426 51.3169911, 5.6174426 51.3169909, 5.6174426 51.3169908, 5.6174426 51.3169906, 5.6174425 51.3169905, 5.6174425 51.3169903, 5.6174425 51.3169902, 5.6174424 51.3169900, 5.6174424 51.3169899, 5.6174423 51.3169897, 5.6174423 51.3169896, 5.6174423 51.3169894, 5.6174422 51.3169893, 5.6174422 51.3169891, 5.6174422 51.3169890, 5.6174421 51.3169888, 5.6174421 51.3169888, 5.6174421 51.3169888, 5.6174421 51.3169888, 5.6174421 51.3169887, 5.6174421 51.3169887, 5.6174421 51.3169887, 5.6174421 51.3169887, 5.6174421 51.3169887, 5.6174421 51.3169886, 5.6174421 51.3169886, 5.6174421 51.3169886, 5.6174421 51.3169886, 5.6174421 51.3169886, 5.6174421 51.3169886, 5.6174421 51.3169885, 5.6174421 51.3169885, 5.6174413 51.3169859, 5.6174413 51.3169857, 5.6174412 51.3169856, 5.6174412 51.3169854, 5.6174411 51.3169853, 5.6174411 51.3169851, 5.6174410 51.3169849, 5.6174410 51.3169848, 5.6174409 51.3169846, 5.6174409 51.3169845, 5.6174408 51.3169843, 5.6174408 51.3169841, 5.6174407 51.3169840, 5.6174407 51.3169838, 5.6174406 51.3169837, 5.6174406 51.3169835, 5.6174405 51.3169833, 5.6174345 51.3169717, 5.6174345 51.3169716, 5.6174345 51.3169716, 5.6174345 51.3169716, 5.6174345 51.3169716, 5.6174345 51.3169715, 5.6174344 51.3169715, 5.6174344 51.3169715, 5.6174344 51.3169714, 5.6174344 51.3169714, 5.6174344 51.3169714, 5.6174344 51.3169713, 5.6174344 51.3169713, 5.6174343 51.3169713, 5.6174343 51.3169712, 5.6174343 51.3169712, 5.6174343 51.3169712, 5.6174342 51.3169709, 5.6174340 51.3169706, 5.6174339 51.3169703, 5.6174337 51.3169700, 5.6174336 51.3169697, 5.6174335 51.3169693, 5.6174333 51.3169690, 5.6174332 51.3169687, 5.6174330 51.3169684, 5.6174329 51.3169681, 5.6174328 51.3169678, 5.6174326 51.3169675, 5.6174325 51.3169672, 5.6174323 51.3169669, 5.6174322 51.3169666, 5.6174320 51.3169663, 5.6174319 51.3169660, 5.6174317 51.3169656, 5.6174316 51.3169653, 5.6174314 51.3169649, 5.6174312 51.3169646, 5.6174310 51.3169643, 5.6174309 51.3169639, 5.6174307 51.3169636, 5.6174305 51.3169632, 5.6174304 51.3169629, 5.6174302 51.3169625, 5.6174300 51.3169622, 5.6174298 51.3169619, 5.6174297 51.3169615, 5.6174295 51.3169612, 5.6174293 51.3169608, 5.6174255 51.3169544, 5.6174159 51.3169381, 5.6174157 51.3169377, 5.6174154 51.3169373, 5.6174152 51.3169370, 5.6174149 51.3169366, 5.6174146 51.3169363, 5.6174144 51.3169359, 5.6174141 51.3169356, 5.6174138 51.3169352, 5.6174136 51.3169348, 5.6174133 51.3169345, 5.6174130 51.3169341, 5.6174128 51.3169338, 5.6174125 51.3169334, 5.6174122 51.3169331, 5.6174120 51.3169327, 5.6174117 51.3169324, 5.6174114 51.3169320, 5.6174111 51.3169316, 5.6174109 51.3169313, 5.6174106 51.3169309, 5.6174103 51.3169306, 5.6174100 51.3169302, 5.6174097 51.3169298, 5.6174095 51.3169295, 5.6174092 51.3169291, 5.6174089 51.3169288, 5.6174086 51.3169284, 5.6174083 51.3169280, 5.6174080 51.3169277, 5.6174077 51.3169273, 5.6174074 51.3169270, 5.6174071 51.3169266, 5.6174068 51.3169262, 5.6174066 51.3169259, 5.6174063 51.3169255, 5.6174059 51.3169252, 5.6174057 51.3169248, 5.6174054 51.3169244, 5.6174051 51.3169241, 5.6174047 51.3169237, 5.6174044 51.3169234, 5.6174041 51.3169230, 5.6174038 51.3169226, 5.6174035 51.3169223, 5.6174032 51.3169219, 5.6174029 51.3169216, 5.6174026 51.3169212, 5.6174023 51.3169208, 5.6174020 51.3169205, 5.6174016 51.3169201, 5.6174013 51.3169197, 5.6174010 51.3169194, 5.6174007 51.3169190, 5.6174004 51.3169186, 5.6174000 51.3169183, 5.6173997 51.3169179, 5.6173994 51.3169176, 5.6173991 51.3169172, 5.6173987 51.3169168, 5.6173984 51.3169165, 5.6173981 51.3169161, 5.6173978 51.3169157, 5.6173974 51.3169154, 5.6173971 51.3169150, 5.6173079 51.3168002, 5.6173064 51.3167985, 5.6173043 51.3167961, 5.6172851 51.3167745, 5.6172532 51.3167438, 5.6172396 51.3167307, 5.6172296 51.3167212, 5.6172294 51.3167209, 5.6172278 51.3167195, 5.6172254 51.3167172, 5.6172231 51.3167149, 5.6171667 51.3166606, 5.6171387 51.3166337, 5.6171286 51.3166241, 5.6171259 51.3166208, 5.6171100 51.3166018, 5.6170979 51.3165874, 5.6170609 51.3165432, 5.6170601 51.3165423, 5.6170521 51.3165328, 5.6170513 51.3165318, 5.6170499 51.3165302, 5.6170390 51.3165172, 5.6170389 51.3165171, 5.6170389 51.3165170, 5.6170388 51.3165169, 5.6170387 51.3165168, 5.6170386 51.3165166, 5.6170385 51.3165165, 5.6170384 51.3165164, 5.6170383 51.3165163, 5.6170382 51.3165162, 5.6170381 51.3165161, 5.6170380 51.3165160, 5.6170379 51.3165159, 5.6170378 51.3165158, 5.6170377 51.3165156, 5.6170376 51.3165155, 5.6170376 51.3165154, 5.6170362 51.3165138, 5.6170349 51.3165122, 5.6170337 51.3165105, 5.6170324 51.3165089, 5.6170312 51.3165072, 5.6170299 51.3165056, 5.6170287 51.3165039, 5.6170276 51.3165023, 5.6170264 51.3165006, 5.6170253 51.3164989, 5.6170242 51.3164972, 5.6170231 51.3164955, 5.6170220 51.3164938, 5.6170209 51.3164921, 5.6170199 51.3164904, 5.6170189 51.3164887, 5.6170183 51.3164877, 5.6170177 51.3164866, 5.6170170 51.3164855, 5.6170164 51.3164844, 5.6170158 51.3164834, 5.6170153 51.3164823, 5.6170147 51.3164812, 5.6170141 51.3164801, 5.6170136 51.3164790, 5.6170130 51.3164779, 5.6170125 51.3164768, 5.6170120 51.3164757, 5.6170114 51.3164747, 5.6170109 51.3164736, 5.6170104 51.3164725, 5.6170099 51.3164714, 5.6170099 51.3164712, 5.6170098 51.3164710, 5.6170097 51.3164708, 5.6170096 51.3164707, 5.6170095 51.3164705, 5.6170095 51.3164703, 5.6170094 51.3164701, 5.6170093 51.3164700, 5.6170092 51.3164698, 5.6170092 51.3164696, 5.6170091 51.3164694, 5.6170090 51.3164692, 5.6170089 51.3164691, 5.6170088 51.3164689, 5.6170088 51.3164687, 5.6170087 51.3164685, 5.6170067 51.3164639, 5.6170051 51.3164592, 5.6170034 51.3164546, 5.6170020 51.3164498, 5.6170006 51.3164451, 5.6169996 51.3164403, 5.6169985 51.3164356, 5.6169978 51.3164308, 5.6169970 51.3164260, 5.6169966 51.3164212, 5.6169961 51.3164164, 5.6169960 51.3164116, 5.6169959 51.3164068, 5.6169961 51.3164020, 5.6169963 51.3163972, 5.6169967 51.3163924, 5.6169968 51.3163922, 5.6169968 51.3163920, 5.6169968 51.3163917, 5.6169968 51.3163915, 5.6169969 51.3163913, 5.6169969 51.3163911, 5.6169969 51.3163909, 5.6169970 51.3163906, 5.6169970 51.3163904, 5.6169970 51.3163902, 5.6169970 51.3163900, 5.6169970 51.3163897, 5.6169971 51.3163895, 5.6169971 51.3163893, 5.6169971 51.3163891, 5.6169972 51.3163888, 5.6169972 51.3163884, 5.6169973 51.3163880, 5.6169973 51.3163875, 5.6169974 51.3163871, 5.6169975 51.3163866, 5.6169975 51.3163862, 5.6169976 51.3163857, 5.6169977 51.3163853, 5.6169977 51.3163848, 5.6169978 51.3163844, 5.6169979 51.3163839, 5.6169979 51.3163835, 5.6169980 51.3163831, 5.6169981 51.3163826, 5.6169982 51.3163822, 5.6169983 51.3163817, 5.6170008 51.3163671, 5.6170078 51.3163281, 5.6170090 51.3163197, 5.6170142 51.3162843, 5.6170182 51.3162570, 5.6170352 51.3161412, 5.6170353 51.3161407, 5.6170352 51.3161401, 5.6170351 51.3161396, 5.6170349 51.3161391, 5.6170347 51.3161385, 5.6170343 51.3161380, 5.6170340 51.3161375, 5.6170335 51.3161370, 5.6170331 51.3161365, 5.6170325 51.3161361, 5.6170319 51.3161356, 5.6170313 51.3161353, 5.6170306 51.3161349, 5.6170299 51.3161346, 5.6170292 51.3161343, 5.6170285 51.3161341)",LSkabel,6D9E,BESTAAND,IN BEDRIJF,,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_8CF3A0EE-BCA1-4245-9328-C8F0F92D6092
