geometry,category,handle,status,bedrijfstoestand,functie,subnettype,eigenaar,beheerder,datum_aanleg,netgekoppeld,bovengronds,asset_id,feature_id
"POLYGON ((5.6147445 51.3166913, 5.6147446 51.3166913, 5.6147446 51.3166912, 5.6147445 51.3166912, 5.6147445 51.3166913))",LSkast,612D,BESTAAND,IN BEDRIJF,,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_A617354D-6B0A-4EF3-A4B5-A7737A0ABF8D
"POLYGON ((5.6150613 51.3160698, 5.6150613 51.3160697, 5.6150612 51.3160697, 5.6150612 51.3160698, 5.6150613 51.3160698))",LSkast,612E,BESTAAND,IN BEDRIJF,,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_AA0052AE-56CC-4F86-9035-8FB6853EBF81
"POLYGON ((5.6158263 51.3161887, 5.6158262 51.3161887, 5.6158262 51.3161888, 5.6158263 51.3161888, 5.6158263 51.3161887))",LSkast,612F,BESTAAND,IN BEDRIJF,,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_DA9ED3B6-9224-4915-B556-51CBD16636EB
"POLYGON ((5.6165581 51.3160556, 5.6165581 51.3160568, 5.6165599 51.3160568, 5.6165599 51.3160557, 5.6165581 51.3160556))",LSkast,6130,BESTAAND,IN BEDRIJF,,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_4B367F84-30BA-4369-AEB1-A9F075802B3A
"POLYGON ((5.6148737 51.3160081, 5.6148737 51.3160088, 5.6148749 51.3160088, 5.6148749 51.3160081, 5.6148737 51.3160081))",LSkast,6131,BESTAAND,IN BEDRIJF,,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_2F571475-6809-4DB7-8568-47C42A997275
